//year month day hour minute  second csecond, lat, lng, altitude, KMPH, deg,angle,G,satls,millis()
//年月日时分秒毫秒,经度,纬度,高度,速度,gps角度,mpu倾角,mpu加速度,卫星数,mcu毫秒
/*
#V 文件格式版本
#D 文件开始时间
#U 用户ID
#N 用户名称
#M 载具
#H 硬件版本
#B 固件版本
#T 赛道名称
<tracksector> 赛道分段信息,第一个点是终点线FinishLine,分段直线开始点和结束点的经纬度.
*/
#V=1.0.0=                         
#D=06-12-2022 17:12:41=
#U=X2681756=
#N=可乐=
#M=Ninja250=
#H=XLap=
#B=xlap_wifi=
#T=LI WAN         =
<tracksector>
20220612091323020,1
20220612091323040,8
20220612091323060,0
20220612091323080,8
20220612091324000,9
20220612091324020,1
20220612091324040,2
20220612091324060,1
20220612091324080,9
20220612091325000,2
20220612091325020,8
20220612091325040,0
20220612091325060,1
20220612091325080,1
20220612091326000,3
20220612091326020,7
20220612091326040,1
20220612091326060,0
20220612091326080,8
20220612091327000,1
20220612091327020,1
20220612091327040,1
20220612091327060,7
20220612091327080,1
20220612091328000,6
20220612091328020,5
20220612091328040,1
20220612091328060,
20220612091328080,
20220612091329000,
20220612091329020,
20220612091329040,
20220612091329060,
20220612091329080,
20220612091330000,
20220612091330020,2
20220612091330040,1
20220612091330060,9
20220612091330080,1
20220612091331000,3
20220612091331020,3
20220612091331040,3
20220612091331060,1
20220612091331080,6
20220612091332000,0
20220612091332020,7
20220612091332040,7
20220612091332060,8
20220612091332080,7
20220612091333000,7
20220612091333020,7
20220612091333040,6
20220612091333060,1
20220612091333080,5
20220612091334000,7
20220612091334020,9
20220612091334040,9
20220612091334060,1
20220612091334080,7
20220612091335000,1
20220612091335020,1
20220612091335040,2
20220612091335060,1
20220612091335080,1
20220612091336000,7
20220612091336020,7
20220612091336040,5
20220612091336060,4
20220612091336080,2
20220612091337000,9
20220612091337020,6
20220612091337040,0
20220612091337060,1
20220612091337080,1
20220612091338000,2
20220612091338020,3
20220612091338040,8
20220612091338060,7
20220612091338080,1
20220612091339000,3
20220612091339020,8
20220612091339040,2
20220612091339060,2
20220612091339080,3
20220612091340000,8
20220612091340020,4
20220612091340040,1
20220612091340060,6
20220612091340080,6
20220612091341000,7
20220612091341020,6
20220612091341040,9
20220612091341060,6
20220612091341080,9
20220612091342000,8
20220612091342020,9
20220612091342040,3
20220612091342060,1
20220612091342080,7
20220612091343000,3
20220612091343020,7
20220612091343040,6
20220612091343060,9
20220612091343080,20220612091344000,20220612091344020,
20220612091344040,
20220612091344060,
20220612091344080,
20220612091345000,
20220612091345020,
20220612091345040,
20220612091345060,
20220612091345080,
20220612091346000,
20220612091346020,
20220612091346040,
20220612091346060,
20220612091346080,
20220612091347000,
20220612091347020,
20220612091347040,
20220612091347060,
20220612091347080,
20220612091348000,
20220612091348020,
20220612091348040,
20220612091348060,
20220612091348080,
20220612091349000,
20220612091349020,
20220612091349040,
20220612091349060,
20220612091349080,
20220612091350000,
20220612091350020,
20220612091350040,
20220612091350060,
20220612091350080,
20220612091351000,
20220612091351020,
20220612091351040,
20220612091351060,
20220612091351080,
20220612091352000,20220612091352020,6
20220612091352040,6
20220612091352060,3
20220612091352080,5
20220612091353000,3
20220612091353020,6
20220612091353040,6
20220612091353060,1
20220612091353080,2
20220612091354000,1
20220612091354020,2
20220612091354040,2
20220612091354060,0
20220612091354080,6
20220612091355000,4
20220612091355020,4
20220612091355040,2
20220612091355060,0
20220612091355080,5
20220612091356000,5
20220612091356020,0
20220612091356040,1
20220612091356060,3
20220612091356080,2
20220612091357000,4
20220612091357020,2
20220612091357040,1
20220612091357060,2
20220612091357080,1
20220612091358000,0
20220612091358020,6
20220612091358040,2
20220612091358060,2
20220612091358080,8
20220612091359000,9
20220612091359020,0
20220612091359040,9
20220612091359060,0
