20220612062312000,31.93410883,118.98618000,33.40,43.89,232.84,62872
20220612062312020,31.93409583,118.98615883,33.40,43.89,232.84,63078
20220612062312040,31.93408333,118.98613850,33.40,42.69,233.84,63246
20220612062312060,31.93407133,118.98611833,33.40,41.10,233.97,63448
20220612062312080,31.93405950,118.98609817,33.40,40.91,234.80,63652
20220612062313000,31.93404817,118.98607750,33.40,41.24,236.64,63847
20220612062313020,31.93403717,118.98605650,33.40,41.36,237.56,64065
20220612062313040,31.93402650,118.98603517,33.30,41.48,239.50,64251
20220612062313060,31.93401667,118.98601300,33.30,41.95,241.90,64453
20220612062313080,31.93400767,118.98599050,33.40,41.82,244.29,64653
20220612062314000,31.93399967,118.98596733,33.30,42.15,247.96,64872
20220612062314020,31.93399300,118.98594367,33.30,42.13,251.08,65047
20220612062314040,31.93398767,118.98591950,33.40,41.97,255.51,65236
20220612062314060,31.93398383,118.98589500,33.40,41.74,259.19,65445
20220612062314080,31.93398150,118.98587117,33.50,39.86,263.79,65643
20220612062315000,31.93398083,118.98584783,33.60,39.11,267.98,65843
20220612062315020,31.93398150,118.98582500,33.60,38.13,272.32,66045
20220612062315040,31.93398383,118.98580267,33.60,37.06,277.69,66245
20220612062315060,31.93398783,118.98578133,33.60,36.28,282.69,66442
20220612062315080,31.93399350,118.98576083,33.70,35.74,288.15,66641
20220612062316000,31.93400067,118.98574117,33.80,35.63,293.57,66843
20220612062316020,31.93400900,118.98572250,33.90,35.52,297.99,67038
20220612062316040,31.93401867,118.98570450,33.90,35.58,303.35,67241
20220612062316060,31.93402967,118.98568783,33.90,35.47,309.03,67441
20220612062316080,31.93404200,118.98567233,33.90,35.45,314.12,67638
20220612062317000,31.93405583,118.98565833,34.00,35.67,320.11,67831
20220612062317020,31.93407083,118.98564600,34.00,35.58,325.79,68039
20220612062317040,31.93408683,118.98563533,34.10,35.47,331.01,68241
20220612062317060,31.93410333,118.98562633,34.10,35.73,336.39,68437
