20220611082859090,31.93403000,118.98612150,45.40,48.74,233.76,437508
20220611082900010,31.93401583,118.98609783,45.40,48.60,234.11,437722
20220611082900030,31.93400217,118.98607517,45.20,46.99,234.76,437910
20220611082900050,31.93398900,118.98605233,45.30,46.24,235.90,438115
20220611082900070,31.93397667,118.98602983,45.20,45.08,236.97,438306
20220611082900090,31.93396467,118.98600800,45.10,43.91,238.05,438514
20220611082901010,31.93395417,118.98598583,45.00,42.65,240.77,438732
20220611082901030,31.93394533,118.98596367,45.00,41.39,244.58,438913
20220611082901050,31.93393767,118.98594167,44.90,39.98,247.53,439108
20220611082901070,31.93393117,118.98591950,44.80,39.23,250.61,439313
20220611082901090,31.93392600,118.98589733,44.80,38.45,254.62,439511
20220611082902010,31.93392267,118.98587500,44.80,37.82,259.63,439722
20220611082902030,31.93392100,118.98585267,44.70,37.80,264.45,439912
20220611082902050,31.93392100,118.98583033,44.70,37.61,268.76,440106
20220611082902070,31.93392250,118.98580817,44.60,37.47,273.88,440310
20220611082902090,31.93392567,118.98578600,44.50,37.30,279.29,440507
20220611082903010,31.93393067,118.98576450,44.50,37.30,284.11,440730
20220611082903030,31.93393817,118.98574383,44.40,37.47,289.60,440902
20220611082903050,31.93394700,118.98572417,44.20,37.26,294.67,441113
20220611082903070,31.93395817,118.98570600,43.90,37.26,301.37,441310
20220611082903090,31.93397067,118.98568850,43.50,37.60,306.97,441503
20220611082904010,31.93398417,118.98567250,43.20,37.52,311.90,441714
20220611082904030,31.93399950,118.98565833,42.90,37.87,317.66,441902
20220611082904050,31.93401633,118.98564600,42.40,38.11,323.55,442106
20220611082904070,31.93403500,118.98563633,42.00,38.06,331.17,442309
20220611082904090,31.93405400,118.98562767,41.40,38.50,336.95,442516
20220611082905010,31.93407433,118.98562183,41.00,38.60,343.03,442721
20220611082905030,31.93409500,118.98561583,40.50,39.19,348.25,442916
20220611082905050,31.93411550,118.98561250,40.30,39.26,353.56,443118
20220611082905070,31.93413650,118.98561067,40.00,39.78,358.00,443311
20220611082905090,31.93415683,118.98561033,39.90,39.47,3.93,443496
20220611082906010,31.93417750,118.98561267,39.80,40.61,9.12,443707
20220611082906030,31.93419800,118.98561750,39.70,40.65,14.51,443910
20220611082906050,31.93421817,118.98562433,39.40,41.24,20.11,444106
20220611082906070,31.93423783,118.98563417,39.40,42.24,25.77,444305
20220611082906090,31.93425683,118.98564600,39.30,43.58,31.65,444509
20220611082907010,31.93427533,118.98566100,39.20,45.69,36.55,444709
20220611082907030,31.93429350,118.98567817,39.00,47.24,41.13,444906
20220611082907050,31.93431067,118.98569783,38.90,48.76,46.27,445105
20220611082907070,31.93432650,118.98572033,38.70,50.04,51.28,445308
20220611082907090,31.93434083,118.98574533,38.60,51.13,57.27,445510
20220611082908010,31.93435317,118.98577233,38.40,52.41,62.85,445721
20220611082908030,31.93436333,118.98580050,38.20,53.32,68.44,445922
20220611082908050,31.93437183,118.98583050,38.10,54.25,72.20,446116
20220611082908070,31.93437933,118.98586150,38.10,55.34,74.67,446329
20220611082908090,31.93438683,118.98589333,38.10,56.76,75.07,446526
20220611082909010,31.93439483,118.98592567,38.10,57.71,74.49,446733
20220611082909030,31.93440400,118.98595783,38.00,58.30,72.43,446925
20220611082909050,31.93441483,118.98598967,37.80,58.26,69.79,447140
20220611082909070,31.93442683,118.98602117,37.50,58.56,67.21,447322
20220611082909090,31.93443917,118.98605200,37.30,58.52,65.90,447526
20220611082910010,31.93445133,118.98608333,37.20,59.47,65.81,447733
20220611082910030,31.93446317,118.98611467,37.10,59.21,66.68,447927
20220611082910050,31.93447417,118.98614667,36.90,59.43,68.69,448123
20220611082910070,31.93448400,118.98617933,36.80,59.62,70.52,448337
20220611082910090,31.93449367,118.98621133,36.80,58.23,70.50,448542
20220611082911010,31.93450400,118.98624300,36.70,57.76,69.35,448733
20220611082911030,31.93451467,118.98627333,36.60,55.91,67.57,448937
20220611082911050,31.93452600,118.98630233,36.50,54.23,65.31,449128
20220611082911070,31.93453767,118.98633067,36.50,53.17,64.63,449329
20220611082911090,31.93454883,118.98635817,36.40,52.02,65.24,449529
20220611082912010,31.93455900,118.98638533,36.40,50.99,66.71,449745
20220611082912030,31.93456783,118.98641250,36.30,50.19,69.03,449922
20220611082912050,31.93457617,118.98643900,36.30,48.24,69.73,450126
20220611082912070,31.93458467,118.98646517,36.30,48.04,69.06,450329
20220611082912090,31.93459383,118.98649067,36.20,47.15,67.43,450531
20220611082913010,31.93460317,118.98651550,36.20,46.39,66.28,450747
20220611082913030,31.93461300,118.98653983,36.20,45.32,65.34,450930
20220611082913050,31.93462267,118.98656317,36.10,44.50,64.26,451132
20220611082913070,31.93463267,118.98658567,36.20,43.60,62.63,451318
20220611082913090,31.93464300,118.98660767,36.10,42.93,60.85,451527
20220611082914010,31.93465350,118.98662867,36.10,41.93,59.13,451740
20220611082914030,31.93466467,118.98664867,36.10,41.39,56.73,451921
20220611082914050,31.93467683,118.98666817,36.10,41.84,53.90,452122
20220611082914070,31.93469000,118.98668683,36.00,41.60,50.45,452322
20220611082914090,31.93470367,118.98670383,36.00,39.84,46.69,452520
20220611082915010,31.93471817,118.98671950,35.90,39.34,42.27,452740
20220611082915030,31.93473367,118.98673333,35.90,39.11,37.13,452930
20220611082915050,31.93475000,118.98674533,35.80,39.04,31.81,453127
20220611082915070,31.93476733,118.98675567,35.80,39.13,26.46,453329
20220611082915090,31.93478550,118.98676383,35.70,38.73,20.27,453528
20220611082916010,31.93480433,118.98676900,35.70,38.80,12.69,453743
20220611082916030,31.93482367,118.98677150,35.60,39.04,5.58,453917
20220611082916050,31.93484317,118.98677083,35.60,39.26,357.86,454153
20220611082916070,31.93486233,118.98676717,35.60,39.32,350.16,454327
20220611082916090,31.93488083,118.98676033,35.60,39.17,342.06,454525
20220611082917010,31.93489883,118.98675050,35.50,39.73,334.62,454732
20220611082917030,31.93491600,118.98673800,35.50,40.56,327.40,454921
20220611082917050,31.93493200,118.98672233,35.50,41.89,319.93,455120
20220611082917070,31.93494667,118.98670367,35.50,43.39,313.03,455326
20220611082917090,31.93496050,118.98668250,35.60,45.63,306.98,455523
20220611082918010,31.93497283,118.98665867,35.50,47.39,301.53,455747
20220611082918030,31.93498400,118.98663300,35.50,49.06,296.38,455926
20220611082918050,31.93499417,118.98660533,35.60,51.36,293.43,456125
20220611082918070,31.93500383,118.98657617,35.60,53.17,290.83,456325
20220611082918090,31.93501333,118.98654600,35.60,54.71,290.26,456512
