20220612060034040,31.93394767,118.98591650,31.20,41.97,236.05,92046
20220612060034060,31.93393800,118.98589750,31.30,41.97,236.05,92282
20220612060034070,31.93393300,118.98588750,31.30,41.36,237.85,92342
20220612060034080,31.93392867,118.98587800,31.20,40.48,239.16,92441
20220612060034090,31.93392433,118.98586800,31.20,40.15,240.33,92539
20220612060035000,31.93391950,118.98585733,31.20,40.11,241.23,92638
20220612060035010,31.93391517,118.98584683,31.20,40.11,242.17,92740
20220612060035020,31.93391133,118.98583700,31.10,39.82,243.13,92835
20220612060035030,31.93390767,118.98582667,31.20,39.80,244.04,92939
20220612060035040,31.93390433,118.98581667,31.20,39.50,245.52,93038
20220612060035050,31.93390067,118.98580633,31.20,39.30,246.15,93153
20220612060035060,31.93389700,118.98579450,31.20,39.58,248.33,93251
20220612060035070,31.93389433,118.98578383,31.10,39.13,250.06,93344
20220612060035080,31.93389217,118.98577317,31.10,39.06,251.58,93450
20220612060035090,31.93389033,118.98576267,31.10,38.41,253.54,93543
20220612060036000,31.93388950,118.98575200,31.10,38.76,256.14,93642
20220612060036010,31.93388800,118.98574133,31.10,38.41,257.48,93741
20220612060036020,31.93388767,118.98573033,31.10,38.84,259.62,93839
20220612060036030,31.93388733,118.98571950,31.20,38.85,260.97,93943
20220612060036040,31.93388650,118.98570783,31.30,39.67,261.87,94049
20220612060036050,31.93388633,118.98569667,31.40,40.02,263.11,94142
20220612060036060,31.93388583,118.98568517,31.50,39.89,264.66,94257
20220612060036070,31.93388567,118.98567317,31.50,40.32,266.34,94350
20220612060036080,31.93388600,118.98566200,31.50,40.37,267.47,94444
20220612060036090,31.93388600,118.98565000,31.50,40.80,268.60,94549
20220612060037000,31.93388733,118.98563950,31.50,40.39,270.44,94643
20220612060037010,31.93389000,118.98563017,31.50,39.48,273.22,94749
20220612060037020,31.93389433,118.98562250,31.50,37.91,277.57,94847
20220612060037030,31.93389650,118.98561233,31.50,38.11,278.54,94959
20220612060037040,31.93389933,118.98560233,31.50,38.23,280.28,95052
20220612060037050,31.93390183,118.98559183,31.60,38.30,281.22,95150
20220612060037060,31.93390617,118.98558350,31.60,37.91,283.40,95249
20220612060037070,31.93390933,118.98557367,31.60,37.87,284.64,95347
20220612060037080,31.93391433,118.98556533,31.60,37.85,286.90,95448
20220612060037090,31.93392033,118.98555883,31.70,36.67,289.97,95548
20220612060038000,31.93392850,118.98555450,31.60,35.67,295.21,95649
20220612060038010,31.93393800,118.98555167,31.60,34.54,301.40,95749
20220612060038020,31.93394533,118.98554633,31.50,34.41,304.43,95850
20220612060038030,31.93395267,118.98554083,31.50,34.10,307.71,95949
20220612060038040,31.93396000,118.98553567,31.50,33.91,310.11,96058
20220612060038050,31.93396783,118.98553100,31.50,33.80,313.07,96159
20220612060038060,31.93397567,118.98552633,31.60,33.71,316.00,96259
20220612060038070,31.93398350,118.98552167,31.60,33.63,318.38,96360
20220612060038080,31.93399167,118.98551783,31.60,33.34,321.02,96460
20220612060038090,31.93399983,118.98551417,31.70,33.34,321.02,96593
20220612060039000,31.93400800,118.98551050,31.70,33.13,326.83,96661
20220612060038010,31.93401900,118.98551000,31.70,33.45,329.82,96761
20220612060038030,31.93403683,118.98550500,32.10,33.35,336.48,96896
20220612060038040,31.93404900,118.98550683,32.30,33.63,339.92,97025
20220612060038050,31.93406117,118.98550917,32.50,33.54,342.43,97153
20220612060038060,31.93406850,118.98550567,32.70,33.74,344.09,97266
20220612060038070,31.93407683,118.98550367,32.40,33.41,346.39,97369
20220612060038080,31.93408333,118.98550000,32.20,33.22,346.77,97473
20220612060038090,31.93409200,118.98549883,31.80,33.19,349.19,97577
20220612060039000,31.93410067,118.98549867,31.70,33.30,352.56,97680
20220612060039010,31.93410867,118.98549750,31.60,32.98,354.40,97784
20220612060039020,31.93411617,118.98549633,31.40,32.93,356.23,97877
20220612060039030,31.93412467,118.98549683,31.20,33.45,0.26,97995
20220612060039040,31.93413383,118.98549883,31.00,34.00,3.62,98098
20220612060039050,31.93414300,118.98550083,31.00,34.30,6.10,98191
20220612060039060,31.93415167,118.98550333,31.00,34.45,9.02,98294
20220612060039070,31.93416083,118.98550683,30.90,34.52,11.86,98397
20220612060039080,31.93417350,118.98551500,30.90,35.13,16.29,98500
20220612060039090,31.93418733,118.98552600,31.40,35.67,20.47,98582
20220612060040000,31.93419750,118.98553250,32.00,35.73,22.60,98694
20220612060040010,31.93420700,118.98553883,32.10,35.67,24.77,98788
20220612060040020,31.93421583,118.98554550,32.20,35.52,27.24,98909
20220612060040030,31.93422450,118.98555283,32.30,35.73,30.27,98986
20220612060040040,31.93423267,118.98556067,32.40,36.65,34.14,99090
20220612060040050,31.93424033,118.98556850,32.50,37.56,37.22,99193
20220612060040060,31.93424800,118.98557633,32.50,37.35,38.99,99296
20220612060040070,31.93425883,118.98558983,32.50,38.39,42.51,99389
20220612060040080,31.93426833,118.98560167,32.90,38.52,44.30,99488
20220612060040090,31.93427667,118.98561317,33.20,39.04,47.03,99586
20220612060041000,31.93428450,118.98562450,33.40,39.28,49.58,99648
20220612060041010,31.93429167,118.98563567,33.60,39.84,51.72,99775
20220612060041020,31.93429800,118.98564617,33.70,40.04,53.52,99868
20220612060041030,31.93430383,118.98565700,33.70,40.56,56.14,99982
20220612060041040,31.93430933,118.98566817,33.70,41.11,58.49,100075
20220612060041050,31.93431367,118.98567933,33.70,40.93,61.91,100178
20220612060041060,31.93431767,118.98569067,33.70,41.87,64.13,100271
20220612060041070,31.93432117,118.98570233,33.60,42.39,66.78,100379
20220612060041080,31.93432483,118.98571350,33.60,42.24,67.69,100471
20220612060041090,31.93432833,118.98572550,33.60,43.06,69.52,100552
20220612060042000,31.93433183,118.98573717,33.60,42.37,69.67,100677
20220612060042010,31.93433550,118.98574883,33.60,42.78,69.17,100775
20220612060042020,31.93433967,118.98576117,33.60,43.73,68.70,100867
20220612060042030,31.93434417,118.98577317,33.50,43.39,67.63,100965
20220612060042040,31.93434883,118.98578500,33.50,43.67,66.58,101063
20220612060042050,31.93435383,118.98579667,33.50,44.15,65.00,101155
20220612060042060,31.93435933,118.98580833,33.50,44.76,63.58,101263
20220612060042070,31.93436483,118.98582000,33.50,44.91,62.32,101355
20220612060042080,31.93437017,118.98583083,33.50,45.23,61.06,101436
20220612060042090,31.93437550,118.98584167,33.50,45.86,60.17,101561
20220612060043000,31.93438083,118.98585233,33.50,45.91,59.89,101659
20220612060043010,31.93438633,118.98586350,33.40,46.19,59.63,101757
20220612060043020,31.93439200,118.98587500,33.30,46.08,59.60,101849
20220612060043030,31.93439717,118.98588650,33.30,45.80,60.74,101952
20220612060043040,31.93440233,118.98589850,33.20,46.19,62.61,102050
20220612060043050,31.93440717,118.98591083,33.10,46.10,63.96,102148
