20220612083810060,31.93406117,118.98607583,46.80,46.34,233.08,2029391
20220612083810080,31.93404767,118.98605417,46.80,45.23,232.44,2029591
20220612083811000,31.93403417,118.98603317,46.70,44.71,232.70,2029795
20220612083811020,31.93402117,118.98601200,46.60,44.00,232.93,2029997
20220612083811040,31.93400867,118.98599133,46.60,43.10,233.85,2030196
20220612083811060,31.93399683,118.98597017,46.60,42.71,236.00,2030385
20220612083811080,31.93398617,118.98594850,46.60,42.54,239.07,2030589
20220612083812000,31.93397683,118.98592617,46.50,42.11,242.79,2030815
20220612083812020,31.93396883,118.98590317,46.40,41.78,247.03,2030998
20220612083812040,31.93396250,118.98587950,46.40,41.91,251.86,2031191
20220612083812060,31.93395800,118.98585533,46.30,41.43,257.40,2031389
20220612083812080,31.93395583,118.98583083,46.30,41.32,263.51,2031582
20220612083813000,31.93395550,118.98580633,46.20,41.15,268.47,2031786
20220612083813020,31.93395733,118.98578200,46.10,40.52,274.55,2031992
20220612083813040,31.93396133,118.98575867,46.00,39.35,280.85,2032185
20220612083813060,31.93396750,118.98573583,46.00,40.06,287.56,2032386
20220612083813080,31.93397600,118.98571383,45.90,39.87,294.44,2032583
20220612083814000,31.93398650,118.98569367,45.80,39.50,301.30,2032795
20220612083814020,31.93399900,118.98567500,45.80,39.21,308.90,2032982
20220612083814040,31.93401367,118.98565817,45.70,39.80,315.89,2033186
20220612083814060,31.93402967,118.98564350,45.70,39.63,321.95,2033387
20220612083814080,31.93404683,118.98563017,45.60,40.52,326.66,2033580
20220612083815000,31.93406517,118.98561850,45.60,41.36,331.77,2033786
20220612083815020,31.93408450,118.98560850,45.50,41.74,336.29,2033996
20220612083815040,31.93410500,118.98560017,45.30,42.43,341.31,2034183
20220612083815060,31.93412600,118.98559417,45.20,42.73,347.10,2034386
20220612083815080,31.93414800,118.98559050,45.00,43.56,353.00,2034585
20220612083816000,31.93417033,118.98558983,44.90,44.04,359.66,2034795
20220612083816020,31.93419283,118.98559200,44.80,44.36,5.92,2034986
20220612083816040,31.93421517,118.98559700,44.70,44.86,12.26,2035184
20220612083816060,31.93423717,118.98560500,44.60,45.63,18.65,2035385
20220612083816080,31.93425883,118.98561600,44.40,46.84,24.87,2035578
20220612083817000,31.93427983,118.98563000,44.30,48.06,30.55,2035780
20220612083817020,31.93430000,118.98564683,44.10,49.54,36.33,2035981
20220612083817040,31.93431850,118.98566633,44.00,49.71,42.78,2036184
20220612083817060,31.93433617,118.98568883,43.80,51.99,47.97,2036384
20220612083817080,31.93435267,118.98571383,43.70,53.91,52.76,2036587
20220612083818000,31.93436817,118.98574117,43.60,55.78,57.03,2036795
20220612083818020,31.93438317,118.98576983,43.50,56.99,58.52,2036996
20220612083818040,31.93439750,118.98580000,43.40,58.75,61.15,2037197
20220612083818060,31.93441150,118.98583117,43.30,60.10,62.81,2037401
20220612083818080,31.93442517,118.98586350,43.30,61.71,63.98,2037597
20220612083819000,31.93443833,118.98589617,43.20,61.89,65.63,2037798
20220612083819020,31.93445100,118.98592967,43.10,62.84,66.84,2038002
20220612083819040,31.93446317,118.98596383,43.10,63.12,67.95,2038195
20220612083819060,31.93447483,118.98599833,43.00,63.38,69.13,2038399
20220612083819080,31.93448633,118.98603367,42.90,64.34,69.84,2038599
20220612083820000,31.93449733,118.98606917,42.80,64.12,70.91,2038800
20220612083820020,31.93450800,118.98610483,42.80,64.25,71.43,2039004
20220612083820040,31.93451850,118.98614067,42.80,64.60,72.01,2039204
20220612083820060,31.93452867,118.98617700,42.80,64.88,72.50,2039394
20220612083820080,31.93453883,118.98621317,42.70,64.88,72.29,2039598
20220612083821000,31.93454883,118.98624833,42.60,62.95,72.03,2039819
20220612083821020,31.93455917,118.98628267,42.60,61.67,71.22,2040003
20220612083821040,31.93456933,118.98631617,42.60,60.52,71.06,2040199
20220612083821060,31.93457900,118.98634933,42.50,59.34,71.65,2040400
20220612083821080,31.93458900,118.98638150,42.50,58.13,70.37,2040599
20220612083822000,31.93459917,118.98641283,42.50,56.84,69.52,2040798
20220612083822020,31.93460950,118.98644333,42.50,55.60,69.25,2040994
20220612083822040,31.93461983,118.98647317,42.40,54.52,68.42,2041184
20220612083822060,31.93463017,118.98650233,42.40,53.45,68.28,2041386
20220612083822080,31.93464033,118.98653050,42.40,51.89,67.42,2041593
20220612083823000,31.93465050,118.98655783,42.30,50.67,66.99,2041788
20220612083823020,31.93466117,118.98658450,42.30,49.78,65.24,2041988
20220612083823040,31.93467233,118.98661017,42.30,48.63,63.40,2042195
20220612083823060,31.93468417,118.98663417,42.20,47.08,59.90,2042394
20220612083823080,31.93469700,118.98665633,42.20,45.49,55.73,2042594
20220612083824000,31.93471100,118.98667667,42.10,44.26,51.21,2042824
20220612083824020,31.93472600,118.98669517,42.10,43.17,46.25,2042997
20220612083824040,31.93474217,118.98671183,42.00,42.58,40.86,2043194
20220612083824060,31.93475967,118.98672600,42.00,42.02,34.28,2043387
